"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"29/12/2009","09:18:00",3.248,0,240.24,13.4,0,0,18
"29/12/2009","09:19:00",0.237942075450619,0.172,240.65,13.8,0,0,18
"29/12/2009","09:20:00",2.6433,0.15,239.87,14.2,0,0,19
"29/12/2009","09:21:00",3.322,0.138,239.24,13.8,0,0,18
"29/12/2009","09:22:00",2.7582,0.144,240.23,13.8,0,0,18
"29/12/2009","09:23:00",3.332,0.144,240.27,13.8,0,0,19
"29/12/2009","09:24:00",1.22620404828854,0.146,240.71,13.8,0,0,18
"29/12/2009","09:25:00",2.8977,0.146,240.43,13.8,0,0,18
"29/12/2009","09:26:00",2.9351,0.15,240.19,12.2,0,0,19
"29/12/2009","09:27:00",2.792,0.15,240.1,11.6,0,0,18
"29/12/2009","09:28:00",3.0016,0.152,240.35,11.6,0,0,18
"29/12/2009","09:29:00",2.776,0.154,240.5,11.4,0,0,19
"29/12/2009","09:30:00",3.0572,0.156,240.84,11.6,0,0,18
"29/12/2009","09:31:00",3.0848,0.16,241.47,11.6,0,0,19
"29/12/2009","09:32:00",2.62,0.16,240.92,10.8,0,0,18
"29/12/2009","09:33:00",3.1359,0.23,240.24,11.6,0,0,18
"29/12/2009","09:34:00",2.972,0.286,240.23,12.4,0,0,19
"29/12/2009","09:35:00",2.972,0.284,239.74,12.4,0,0,18
"29/12/2009","09:36:00",3.23145,0.282,239.47,12.2,0,0,18
"29/12/2009","09:37:00",2.852,0.284,239.72,11.8,0,0,18
"29/12/2009","09:38:00",2.75,0.278,238.77,11.4,0,0,19
"29/12/2009","09:39:00",2.728,0.27,237.61,11.4,0,0,18
"29/12/2009","09:40:00",2.778,0.334,236.74,11.8,0,0,17
"29/12/2009","09:41:00",3.37275,0.366,236.75,11.8,0,0,18
"29/12/2009","09:42:00",3.3709,0.438,237.58,12.2,0,0,18
"29/12/2009","09:43:00",3.33915,0.492,237.48,11.8,0,1,18
"29/12/2009","09:44:00",2.756,0.488,236.97,11.8,0,2,18
"29/12/2009","09:45:00",3.2783,0.49,237.08,11.6,0,1,18
"29/12/2009","09:46:00",3.2468,0.492,237.13,11.2,0,1,18
"29/12/2009","09:47:00",3.21745,0.498,238.1,11.4,0,2,18
"29/12/2009","09:48:00",2.686,0.508,239.17,11.4,0,1,18
"29/12/2009","09:49:00",3.67,0.714,237.48,15.8,0,2,18
"29/12/2009","09:50:00",3.25115,0.678,236.93,15.8,0,1,18
"29/12/2009","09:51:00",3.046,0.478,237.81,13,0,1,18
"29/12/2009","09:52:00",3.2247,0.376,239.33,10.8,0,2,18
"29/12/2009","09:53:00",3.2055,0.376,239.43,11,0,1,18
"29/12/2009","09:54:00",3.1896,0.372,239.03,11.2,0,2,18
"29/12/2009","09:55:00",3.18945,0.368,238.77,12,0,1,18
"29/12/2009","09:56:00",4.024,0.642,237.41,17.2,0,1,18
"29/12/2009","09:57:00",3.95,0.59,238.05,16.8,0,2,18
"29/12/2009","09:58:00",4.306,0.752,237.22,18.6,0,1,18
"29/12/2009","09:59:00",4.728,0.998,239.17,20.2,0,1,18
"29/12/2009","10:00:00",4.09485,1.186,239.39,21.2,0,2,18
"29/12/2009","10:01:00",4.126,0.784,240.47,19.2,0,1,19
"29/12/2009","10:02:00",4.1575,0.876,240.35,19.6,0,1,18
"29/12/2009","10:03:00",4.434,0.776,239.87,18.8,0,1,18
"29/12/2009","10:04:00",4.436,0.776,239.78,18.8,0,2,19
"29/12/2009","10:05:00",4.2386,0.776,239.63,18.6,0,1,18
"29/12/2009","10:06:00",4.2674,0.754,239.99,17.4,0,1,18
"29/12/2009","10:07:00",3.50975,0.448,241.2,10.4,0,1,19
"29/12/2009","10:08:00",3.50245,0.452,241.58,10.4,0,2,18
"29/12/2009","10:09:00",6.50225573820993,0.452,241.62,10.4,0,1,19
"29/12/2009","10:10:00",3.48745,0.446,240.65,10.4,0,1,18
"29/12/2009","10:11:00",2.48,0.452,241.38,10.4,0,1,19
"29/12/2009","10:12:00",3.47585,0.452,241.28,10.4,0,1,18
"29/12/2009","10:13:00",2.47,0.448,240.76,10.4,0,2,19
"29/12/2009","10:14:00",7.87461361409728,0.454,241.43,10.4,0,1,18
"29/12/2009","10:15:00",2.468,0.452,241.93,10.4,0,1,19
"29/12/2009","10:16:00",2.424,0.456,242.45,10.2,0,1,18
"29/12/2009","10:17:00",2.482,0.546,241.6,10.4,0,1,19
"29/12/2009","10:18:00",2.508,0.584,241.3,10.6,0,2,18
"29/12/2009","10:19:00",3.4117,0.586,241.44,11,0,1,19
"29/12/2009","10:20:00",2.168,0.344,241.54,9,0,0,18
"29/12/2009","10:21:00",2.098,0.328,242.21,8.6,0,0,19
"29/12/2009","10:22:00",3.36035,0.328,242.41,8.8,0,0,19
"29/12/2009","10:23:00",3.3432,0.324,241.69,8.6,0,0,18
"29/12/2009","10:24:00",5.54942936702222,0.324,241.55,8.6,0,0,19
"29/12/2009","10:25:00",2.098,0.332,242.61,8.6,0,0,19
"29/12/2009","10:26:00",2.092,0.336,243.21,8.6,0,0,18
"29/12/2009","10:27:00",1.36,0.336,242.53,6,0,0,8
"29/12/2009","10:28:00",0.994,0.342,242.91,4.2,0,0,0
"29/12/2009","10:29:00",3.15485,0.342,242.91,4.2,0,0,1
"29/12/2009","10:30:00",1,0.344,243.32,4.2,0,0,1
"29/12/2009","10:31:00",3.24473575307761,0.374,243.31,4.8,0,0,0
"29/12/2009","10:32:00",1.454,0.484,243.18,6.2,0,0,1
"29/12/2009","10:33:00",1.422,0.484,243.23,6.2,0,0,1
"29/12/2009","10:34:00",2.95105,0.416,244.32,6.2,0,0,0
"29/12/2009","10:35:00",4.18130344608476,0.442,244.7,5.8,0,0,1
"29/12/2009","10:36:00",2.84325,0.316,244.04,5,0,0,1
"29/12/2009","10:37:00",1.64,0.35,242.86,7,0,0,0
"29/12/2009","10:38:00",2.72625,0.442,242.48,8.2,0,0,1
"29/12/2009","10:39:00",2.65665,0.444,242.85,8.2,0,0,1
"29/12/2009","10:40:00",1.966,0.446,243.27,8.2,0,0,0
"29/12/2009","10:41:00",2.042,0.442,242.91,8.6,0,0,1
"29/12/2009","10:42:00",2.45645,0.446,243.66,8.6,0,0,1
"29/12/2009","10:43:00",2.39575,0.446,243.39,8.4,0,0,0
"29/12/2009","10:44:00",2.33325,0.448,243.45,8.2,0,0,1
"29/12/2009","10:45:00",2.27155,0.44,242.27,8,0,0,1
"29/12/2009","10:46:00",1.902,0.432,241.17,8,0,0,0
"29/12/2009","10:47:00",2.20305,0.434,241.65,8,0,0,1
"29/12/2009","10:48:00",2.18485,0.376,242.73,7.4,0,0,1
"29/12/2009","10:49:00",1.80270258962422,0.19,241.74,5.8,0,0,0
"29/12/2009","10:50:00",2.13125,0.2,243.42,5.8,0,0,1
"29/12/2009","10:51:00",1.416,0.198,243.26,5.8,0,0,1
"29/12/2009","10:52:00",3.08163453803918,0.198,242.86,5.8,0,0,0
"29/12/2009","10:53:00",1.48,0.196,242.62,6,0,0,1
"29/12/2009","10:54:00",2.028,0.196,242.45,6,0,0,1
"29/12/2009","10:55:00",1.406,0.196,242.4,5.8,0,0,0
"29/12/2009","10:56:00",1.38,0.192,241.71,5.6,0,0,1
"29/12/2009","10:57:00",1.94815,0.19,241.58,5.8,0,0,1
"29/12/2009","10:58:00",1.444,0.194,242.43,6,0,0,0
"29/12/2009","10:59:00",1.504,0.194,242.47,6.2,0,0,1
"29/12/2009","11:00:00",1.881,0.424,242.62,7.4,0,0,1
"29/12/2009","11:01:00",1.87895,0.738,241.41,9.2,0,0,0
"29/12/2009","11:02:00",1.776,0.614,241.57,8.2,0,0,1
"29/12/2009","11:03:00",1.614,0.716,241.88,7.6,0,0,1
"29/12/2009","11:04:00",1.8498,0.678,242.57,7.8,0,0,0
"29/12/2009","11:05:00",3.30700916571308,0.678,242.73,8,0,0,1
"29/12/2009","11:06:00",1.8385,0.674,242.4,8.8,0,0,1
"29/12/2009","11:07:00",2.206,0.664,241.94,9.6,0,0,0
"29/12/2009","11:08:00",2.186,0.656,240.7,9.6,0,0,1
"29/12/2009","11:09:00",1.446,0.152,241.05,6,0,0,1
"29/12/2009","11:10:00",1.9105,0.112,241.88,5.8,0,0,0
"29/12/2009","11:11:00",1.394,0.114,242.21,5.8,0,0,1
"29/12/2009","11:12:00",1.91655,0.116,242.61,5.8,0,0,1
"29/12/2009","11:13:00",1.91585,0.114,242.09,5.6,0,0,0
"29/12/2009","11:14:00",1.91345,0.11,241.57,5.6,0,0,1
"29/12/2009","11:15:00",1.91465,0.106,240.44,5.6,0,0,1
"29/12/2009","11:16:00",1.292,0.108,240.81,5.4,0,0,0
"29/12/2009","11:17:00",1.45,0.108,241.48,6,0,0,1
"29/12/2009","11:18:00",1.9021,0,242.19,6.2,0,0,0
"29/12/2009","11:19:00",1.498,0,241.62,6.2,0,0,1
"29/12/2009","11:20:00",1.504,0,241.82,6.2,0,0,1
"29/12/2009","11:21:00",1.86665,0,241.97,6.2,0,0,0
"29/12/2009","11:22:00",1.582,0,242.94,6.4,0,0,1
"29/12/2009","11:23:00",1.538,0,243,6.2,0,0,1
"29/12/2009","11:24:00",1.52,0,242.89,6.2,0,0,0
"29/12/2009","11:25:00",1.398,0,243.08,5.8,0,0,1
"29/12/2009","11:26:00",1.224,0,243.17,5,0,0,1
"29/12/2009","11:27:00",7.77552703934765,0,242.58,6.6,0,0,5
"29/12/2009","11:28:00",1.81005,0,241.03,10,0,0,19
"29/12/2009","11:29:00",1.84175,0.062,240.64,11,0,0,19
"29/12/2009","11:30:00",1.87255,0.062,240.75,11,0,0,19
"29/12/2009","11:31:00",2.638,0.06,240.51,10.8,0,0,19
"29/12/2009","11:32:00",5.08791663523053,0.06,240.55,10.8,0,0,18
"29/12/2009","11:33:00",1.9623,0.062,240.58,10.8,0,0,19
"29/12/2009","11:34:00",1.99465,0.06,240.61,11.4,0,0,18
"29/12/2009","11:35:00",2.02835,0.062,241.16,11.4,0,0,19
"29/12/2009","11:36:00",2.06195,0.062,241.13,11.2,0,0,18
"29/12/2009","11:37:00",2.742,0.06,240.61,11.4,0,0,18
"29/12/2009","11:38:00",2.1284,0.062,241.27,11.4,0,0,19
"29/12/2009","11:39:00",2.1594,0.062,240.89,11.4,0,0,18
"29/12/2009","11:40:00",2.1865,0.058,240.17,11.2,0,0,19
"29/12/2009","11:41:00",2.682,0.06,239.99,11,0,0,18
"29/12/2009","11:42:00",2.56,0,240.45,10.6,0,0,18
"29/12/2009","11:43:00",2.568,0,241.29,10.6,0,0,19
"29/12/2009","11:44:00",2.698,0,241.7,11.2,0,0,19
"29/12/2009","11:45:00",2.21217979690891,0.08,240.56,20,0,0,18
"29/12/2009","11:46:00",2.3798,0.092,241.71,14,0,0,18
"29/12/2009","11:47:00",3.158,0.092,241.15,13.8,0,0,19
"29/12/2009","11:48:00",2.4184,0.096,241.67,12,0,0,19
"29/12/2009","11:49:00",2.4611,0.09,240.87,13.6,0,0,18
"29/12/2009","11:50:00",2.49745,0.094,240.86,12.4,0,0,18
"29/12/2009","11:51:00",2.4,0.102,241.91,10.6,0,0,19
"29/12/2009","11:52:00",2.53365,0.106,242.43,7.6,0,0,19
"29/12/2009","11:53:00",1.748,0.106,242.38,7.2,0,0,18
"29/12/2009","11:54:00",1.536,0.11,242.44,6.2,0,0,19
"29/12/2009","11:55:00",1.542,0.112,243.03,6.2,0,0,19
"29/12/2009","11:56:00",1.546,0.114,243.44,6.2,0,0,19
"29/12/2009","11:57:00",1.534,0.108,242.42,6.2,0,0,18
"29/12/2009","11:58:00",1.53,0.108,242.15,6.2,0,0,19
"29/12/2009","11:59:00",1.528,0.108,241.98,6.2,0,0,18
"29/12/2009","12:00:00",2.56065,0.108,241.93,6.2,0,0,19
"29/12/2009","12:01:00",2.56085,0.114,242.79,6.2,0,0,19
"29/12/2009","12:02:00",2.55825,0,242.52,6,0,0,18
"29/12/2009","12:03:00",1.432,0,241.6,5.8,0,0,19
"29/12/2009","12:04:00",2.55345,0,241.74,5.8,0,0,19
"29/12/2009","12:05:00",1.444,0,242.63,5.8,0,0,18
"29/12/2009","12:06:00",2.56605,0.056,242.49,7,0,0,22
"29/12/2009","12:07:00",2.57835,0.168,242.77,8.4,0,0,28
"29/12/2009","12:08:00",2.56915,0.166,242.78,8.4,0,0,29
"29/12/2009","12:09:00",3.012,0.546,242.15,13.2,0,0,28
"29/12/2009","12:10:00",2.60715,0.824,241.34,16.4,0,0,29
"29/12/2009","12:11:00",2.72,0.764,242.1,12,0,0,22
"29/12/2009","12:12:00",2.47,0.688,241.32,10.8,0,0,19
"29/12/2009","12:13:00",2.50960592510323,0.674,240.21,11.4,0,0,18
"29/12/2009","12:14:00",2.5995,0.548,241.45,11.2,0,0,19
"29/12/2009","12:15:00",2.5829,0.192,242.43,8.8,0,0,18
"29/12/2009","12:16:00",2.5882,0.284,242.5,12.6,0,0,19
"29/12/2009","12:17:00",2.57205,0.16,243.3,8.6,0,0,19
"29/12/2009","12:18:00",2.5556,0.174,243.81,8.6,0,0,19
"29/12/2009","12:19:00",5.22625063843378,0.17,242.96,8.6,0,0,18
"29/12/2009","12:20:00",2.5178,0.092,243.01,7.6,0,0,19
"29/12/2009","12:21:00",1.932,0.188,244.66,7.8,0,0,19
"29/12/2009","12:22:00",1.946,0.222,244.66,8,0,0,19
"29/12/2009","12:23:00",2.4681,0.222,244.6,8,0,0,19
"29/12/2009","12:24:00",2.044,0.278,244.45,8.6,0,0,19
"29/12/2009","12:25:00",2.3964,0.384,243.21,11.4,0,0,19
"29/12/2009","12:26:00",1.922,0.218,243.8,7.8,0,0,19
"29/12/2009","12:27:00",2.3325,0.222,244.6,7.8,0,0,19
"29/12/2009","12:28:00",1.934,0.222,244.88,7.8,0,0,19
"29/12/2009","12:29:00",1.932,0.224,244.89,7.8,0,0,19
"29/12/2009","12:30:00",2.25815,0.226,245.39,7.8,0,0,19
"29/12/2009","12:31:00",2.24665,0.228,245.67,7.8,0,0,19
"29/12/2009","12:32:00",2.2488,0.222,244.66,7.8,0,0,19
"29/12/2009","12:33:00",1.924,0.22,244.51,7.8,0,0,19
"29/12/2009","12:34:00",2.26285,0.22,244.46,7.8,0,0,19
"29/12/2009","12:35:00",2.27255,0.22,244.34,7.8,0,0,19
"29/12/2009","12:36:00",1.984,0.216,243.81,8.2,0,0,19
"29/12/2009","12:37:00",2.2959,0.216,243.56,8.2,0,0,19
"29/12/2009","12:38:00",2.32465,0.204,242.03,11.4,0,0,18
"29/12/2009","12:39:00",2.3465,0.222,242.73,10.2,0,0,19
"29/12/2009","12:40:00",2.3695,0.238,242.82,10.4,0,0,19
"29/12/2009","12:41:00",2.39785,0.242,242.86,11.4,0,0,18
"29/12/2009","12:42:00",2.41105,0.14,245.03,8.2,0,0,19
"29/12/2009","12:43:00",1.964,0.082,244.8,8,0,0,19
"29/12/2009","12:44:00",1.95,0.078,243.82,8,0,0,19
"29/12/2009","12:45:00",2.4497,0.076,243.17,8,0,0,19
"29/12/2009","12:46:00",1.938,0.074,242.8,8,0,0,19
"29/12/2009","12:47:00",1.938,0.076,243.01,8,0,0,18
"29/12/2009","12:48:00",1.798,0.078,243.12,7.4,0,0,19
"29/12/2009","12:49:00",5.13920939005506,0.082,243.64,6.6,0,0,19
"29/12/2009","12:50:00",2.3572,0.082,243.68,6.4,0,0,19
"29/12/2009","12:51:00",1.584,0.08,242.72,6.4,0,0,19
"29/12/2009","12:52:00",1.536,0.08,242.44,6.2,0,0,18
"29/12/2009","12:53:00",2.279,0.078,242.07,6.2,0,0,19
"29/12/2009","12:54:00",2.25345,0.078,242.06,6.2,0,0,19
"29/12/2009","12:55:00",2.2393,0.08,242.13,6.2,0,0,18
"29/12/2009","12:56:00",2.2024,0,242.24,6,0,0,19
"29/12/2009","12:57:00",1.452,0,241.52,6,0,0,18
"29/12/2009","12:58:00",1.436,0,240.25,6,0,0,19
"29/12/2009","12:59:00",1.516,0,240.83,6.2,0,0,18
"29/12/2009","13:00:00",1.562,0,241.54,6.4,0,0,19
"29/12/2009","13:01:00",1.466,0,242.73,6,0,0,18
"29/12/2009","13:02:00",2.12585,0,242.69,6.2,0,0,19
"29/12/2009","13:03:00",2.1168,0,243.05,6.4,0,0,19
"29/12/2009","13:04:00",2.10495,0,242.17,6.4,0,0,18
"29/12/2009","13:05:00",2.0788,0,242.19,6.4,0,0,19
"29/12/2009","13:06:00",1.644,0.058,242.39,6.8,0,0,19
"29/12/2009","13:07:00",1.652,0.096,242.11,6.8,0,1,18
"29/12/2009","13:08:00",2.05805,0.1,243.1,6.8,0,1,19
"29/12/2009","13:09:00",2.0533,0.186,243.35,7.2,0,2,19
"29/12/2009","13:10:00",2.0722,0.226,242.22,11.4,0,1,19
"29/12/2009","13:11:00",2.0766,0.232,242.67,9,0,1,18
"29/12/2009","13:12:00",1.758,0.234,242.62,7.2,0,2,19
"29/12/2009","13:13:00",1.758,0.236,242.78,7.2,0,1,19
"29/12/2009","13:14:00",2.06395,0.242,243.87,7.2,0,2,19
"29/12/2009","13:15:00",2.0574,0.246,244.69,6.8,0,1,19
"29/12/2009","13:16:00",2.0498,0.252,245.66,6.8,0,1,19
"29/12/2009","13:17:00",2.04085,0.248,245.06,6.8,0,2,19
"29/12/2009","13:18:00",2.01565,0.248,245.05,6.8,0,1,19
"29/12/2009","13:19:00",1.666,0.246,244.74,6.8,0,2,19
"29/12/2009","13:20:00",1.668,0.248,244.88,6.8,0,1,19
"29/12/2009","13:21:00",1.95255,0.246,244.78,6.8,0,1,19
"29/12/2009","13:22:00",1.94385,0.244,244.27,6.8,0,2,19
"29/12/2009","13:23:00",1.65,0.242,243.74,6.8,0,1,19
"29/12/2009","13:24:00",1.92855,0.244,244.06,6.8,0,1,19
"29/12/2009","13:25:00",3.24349420241282,0.242,243.77,6.8,0,2,18
"29/12/2009","13:26:00",1.91395,0.244,243.93,6.8,0,1,19
"29/12/2009","13:27:00",1.9066,0.242,243.66,6.8,0,1,19
"29/12/2009","13:28:00",1.9019,0.186,244.19,6.6,0,2,19
"29/12/2009","13:29:00",1.562,0.106,244.52,6.4,0,1,19
"29/12/2009","13:30:00",1.9093,0.25,243.09,8.2,0,1,26
"29/12/2009","13:31:00",2.136,0.3,243.54,8.8,0,1,28
"29/12/2009","13:32:00",1.9386,0.3,243.72,8.8,0,2,29
"29/12/2009","13:33:00",2.208,0.336,244.33,9,0,1,30
"29/12/2009","13:34:00",2.352,0.412,244.38,9.6,0,1,29
"29/12/2009","13:35:00",1.9853,0.264,244.79,7.8,0,1,22
"29/12/2009","13:36:00",1.734,0.208,243.82,7,0,1,19
"29/12/2009","13:37:00",1.9993,0.212,244.28,7,0,2,19
"29/12/2009","13:38:00",1.748,0.212,244.31,7.2,0,1,19
"29/12/2009","13:39:00",1.748,0.212,244.38,7.2,0,1,18
"29/12/2009","13:40:00",1.738,0.21,244.01,7,0,1,19
"29/12/2009","13:41:00",1.736,0.21,244.09,7,0,2,19
"29/12/2009","13:42:00",1.728,0.208,243.57,7,0,1,19
"29/12/2009","13:43:00",1.742,0.212,244.53,7,0,1,19
"29/12/2009","13:44:00",1.75,0.214,245.01,7.2,0,1,19
"29/12/2009","13:45:00",3.24096074624899,0.214,245.06,7.2,0,1,19
"29/12/2009","13:46:00",2.04455,0.214,245.1,7.2,0,1,19
"29/12/2009","13:47:00",2.04685,0.212,244.42,7.2,0,2,19
"29/12/2009","13:48:00",2.04855,0.198,244.21,7,0,1,19
"29/12/2009","13:49:00",1.664,0.102,243.92,6.8,0,1,19
"29/12/2009","13:50:00",1.656,0.08,244.25,6.8,0,1,19
"29/12/2009","13:51:00",2.0077,0,244.33,6.4,0,0,19
"29/12/2009","13:52:00",1.592,0,243.89,6.4,0,0,19
"29/12/2009","13:53:00",1.582,0,243.06,6.4,0,0,19
"29/12/2009","13:54:00",1.9954,0,244.63,6.4,0,0,19
"29/12/2009","13:55:00",1.9937,0,244.51,6.4,0,0,19
"29/12/2009","13:56:00",1.9943,0.096,244.7,7,0,0,19
"29/12/2009","13:57:00",1.99555,0.124,245.74,7,0,0,19
"29/12/2009","13:58:00",1.72,0.124,245.91,7,0,0,19
"29/12/2009","13:59:00",1.99785,0.122,245.24,7,0,0,19
"29/12/2009","14:00:00",-0.310834707432279,0.122,245.2,7,0,0,19
"29/12/2009","14:01:00",1.716,0.124,245.95,7,0,0,19
"29/12/2009","14:02:00",2.0015,0.124,246.03,7,0,0,19
"29/12/2009","14:03:00",2.0032,0.126,246.34,7,0,0,20
"29/12/2009","14:04:00",2.0048,0.126,246.3,7,0,0,19
"29/12/2009","14:05:00",2.0067,0.128,246.99,7,0,0,19
"29/12/2009","14:06:00",1.74,0.13,247.55,7,0,0,20
"29/12/2009","14:07:00",2.07,0.12,246,8.4,0,0,19
"29/12/2009","14:08:00",2.0348,0.116,245.41,9,0,0,19
"29/12/2009","14:09:00",2.05105,0.116,245.19,9,0,0,19
"29/12/2009","14:10:00",-0.625762715631807,0.116,245.2,9,0,0,19
"29/12/2009","14:11:00",2.218,0.116,245.58,9,0,0,19
"29/12/2009","14:12:00",2.06015,0.11,244.2,9,0,0,19
"29/12/2009","14:13:00",2.168,0.106,243.5,8.8,0,0,19
"29/12/2009","14:14:00",2.784,0.516,243.35,11.8,0,0,19
"29/12/2009","14:15:00",2.07475,0,243.18,8.6,0,0,19
"29/12/2009","14:16:00",2.086,0,243.58,8.4,0,0,19
"29/12/2009","14:17:00",2.076,0,242.87,8.4,0,0,18
"29/12/2009","14:18:00",2.1,0,244.36,8.6,0,0,19
"29/12/2009","14:19:00",2.1096,0,244.48,8.6,0,0,19
"29/12/2009","14:20:00",2.1185,0,243.99,8.4,0,0,19
"29/12/2009","14:21:00",2.1275,0,244.19,8.6,0,0,19
"29/12/2009","14:22:00",2.098,0,244.56,8.4,0,0,19
"29/12/2009","14:23:00",2.086,0,244.1,8.4,0,0,19
"29/12/2009","14:24:00",2.15375,0,244.08,8.4,0,0,19
"29/12/2009","14:25:00",2.084,0,243.91,8.4,0,0,19
"29/12/2009","14:26:00",2.17195,0,244.16,8.8,0,0,19
"29/12/2009","14:27:00",2.18255,0.078,244.74,8.8,0,0,19
"29/12/2009","14:28:00",2.18,0.082,245.69,8.8,0,0,19
"29/12/2009","14:29:00",2.207,0.084,246.28,8.8,0,0,19
"29/12/2009","14:30:00",3.0172,0.152,243.4,17.2,29,0,19
"29/12/2009","14:31:00",3.0912,0.172,243.07,18.6,41,0,19
"29/12/2009","14:32:00",4.28,0.198,243.76,17.8,35,0,18
"29/12/2009","14:33:00",2.4387,0.38,245.21,11.4,1,0,20
"29/12/2009","14:34:00",2.79,0.374,245.25,11.4,2,0,19
"29/12/2009","14:35:00",2.794,0.37,245.57,11.4,1,0,19
"29/12/2009","14:36:00",2.52575,0.368,246.08,11.4,2,0,19
"29/12/2009","14:37:00",4.766,0.338,242.91,19.8,33,0,19
"29/12/2009","14:38:00",3.43545,0.338,243.9,20.8,40,0,19
"29/12/2009","14:39:00",2.9866089890518,0.332,243.43,20.8,40,0,18
"29/12/2009","14:40:00",4.00939787772388,0.324,242.02,20.8,39,0,19
"29/12/2009","14:41:00",5.056,0.324,242.76,20.8,40,0,19
"29/12/2009","14:42:00",5.05,0.34,242.75,20.8,40,0,18
"29/12/2009","14:43:00",4.904,0.304,243.56,20.2,40,0,19
"29/12/2009","14:44:00",3.93665,0.3,243.44,21.4,41,0,19
"29/12/2009","14:45:00",4.0178,0.228,243.54,20.4,40,0,19
"29/12/2009","14:46:00",4.832,0.198,243.76,19.8,40,0,19
"29/12/2009","14:47:00",4.822,0.198,243.51,19.8,40,0,19
"29/12/2009","14:48:00",4.22965,0.2,244.24,19.8,40,0,19
"29/12/2009","14:49:00",4.29525,0.2,244.03,19.8,41,0,18
"29/12/2009","14:50:00",5.33214787219915,0.202,244.42,19.8,40,0,19
"29/12/2009","14:51:00",4.4268,0.2,244.21,19.8,41,0,19
"29/12/2009","14:52:00",4.493,0.2,244.1,19.8,40,0,19
"29/12/2009","14:53:00",4.822,0.196,243.5,19.8,40,0,19
"29/12/2009","14:54:00",4.808,0.194,243.32,19.6,40,0,19
"29/12/2009","14:55:00",4.67425,0.194,243.33,19.4,35,0,19
"29/12/2009","14:56:00",3.94205,0.222,246.12,11.4,1,0,19
"29/12/2009","14:57:00",3.016,0.22,246.1,12.6,5,0,19
"29/12/2009","14:58:00",4.78375,0.198,244.06,19.8,40,0,19
"29/12/2009","14:59:00",6.31808815636517,0.194,243.51,19.6,40,0,19
"29/12/2009","15:00:00",4.9195,0.194,243.65,19.6,41,0,19
"29/12/2009","15:01:00",6.56043019257012,0.174,245.39,17.4,30,0,19
"29/12/2009","15:02:00",2.444,0.088,247.32,9.8,1,0,19
"29/12/2009","15:03:00",2.43,0.084,246.61,9.8,2,0,20
"29/12/2009","15:04:00",4.684,0.06,244.89,19.2,37,0,19
"29/12/2009","15:05:00",5.1185,0.056,243.9,19.2,40,0,18
"29/12/2009","15:06:00",4.736,0.056,243.98,19.4,41,0,19
"29/12/2009","15:07:00",4.4604,0.076,245.98,14,16,0,20
"29/12/2009","15:08:00",2.444,0.086,246.93,9.8,2,0,19
"29/12/2009","15:09:00",4.4876,0.08,246.11,12.8,9,0,19
"29/12/2009","15:10:00",5.2624,0.056,244.57,20.6,40,0,19
